stem,count
"נבונהבנימין",2
"בסדום",2
"הדיןאתי",2
"שפעילותם",2
"מהערה",2
"באודיטוריום",2
"האינדיקציות",2
"המתנהלים",2
"מחובתו",2
"הניטרו",2
"פעול",2
"והפרשי",2
"מהפיכות",2
"בהתרסה",2
"מהתודעה",2
"שנימנע",2
"נסרקו",2
"וחומרים",2
"וגנרמייצג",2
"רוזנאימנהלת",2
"גרר",2
"רוטקופףמנכל",2
"החרוצים",2
"ובכללי",2
"לאורחיו",2
"ושלמעשה",2
"בתחשיבים",2
"הרווקות",2
"החרשים",2
"האיטלקים",2
"למחשבות",2
"כעמידה",2
"ורמאברהם",2
"וחלד",2
"שהתקשרות",2
"מעוולים",2
"נשמטים",2
"והסמוך",2
"כשדמי",2
"ומהרזרבה",2
"שמקריאה",2
"וחדמשמעיות",2
"קנאזע",2
"פיקחה",2
"תוהים",2
"חןחבר",2
"צרפתיארגון",2
"השקתם",2
"כישראלי",2
"יכריז",2
"מאיליו",2
"לשניה",2
"לחודשייםשלושה",2
"ותמנע",2
"שישקפו",2
"שהזנות",2
"אילר",2
"ותאום",2
"לבוןיור",2
"שרעיון",2
"המספקים",2
"גושי",2
"למגזרי",2
"שפרוסות",2
"ולירידה",2
"שנסמן",2
"ולקריטריונים",2
"ייצוגיים",2
"שיכסו",2
"מגוואטורה",2
"שהאמצעים",2
"סיבך",2
"להעלאות",2
"מפוצות",2
"בתביעת",2
"מאולמות",2
"ותוציאו",2
"פקפקתי",2
"בדיןמנהל",2
"נבלעה",2
"ובחשיבה",2
"ארטמן",2
"סייגאחראית",2
"סויה",2
"והפרופסורים",2
"ולכבות",2
"שימפו",2
"אפוטהעוזר",2
"בהזמנתו",2
"להשוואות",2
"בגנטיקה",2
"מגייר",2
"הוטלזאב",2
"ונדרשות",2
"שמזמנת",2
"ההפטרה",2
"וינקרסטודנטית",2
"גיפס",2
"והמלצתנו",2
"מרבנים",2
"שארי",2
"למדרגה",2
"לבמנהלת",2
"נפשנו",2
"שבנתניה",2
"הצעתכם",2
"ומייצגות",2
"אלישר",2
"הפיסגה",2
"ברוורס",2
"כץסגן",2
"תעשן",2
"גיסינגרמתמחה",2
"ולרדיוניר",2
"שבמחיר",2
"גיפיאס",2
"בביתר",2
"לפארקים",2
"גורדוס",2
"משהאדמוחמד",2
"הבינותי",2
"שיוכרעו",2
"מיניתאספי",2
"בבלדרים",2
"והמשפחתית",2
"מבעבר",2
"כבתוך",2
"מגדילות",2
"המגבילה",2
"כחונכים",2
"יתרונותיו",2
"במיגון",2
"ותלמידות",2
"ולשפץ",2
"ואינטל",2
"להחלטתנו",2
"ברדעת",2
"ששופץ",2
"והטיפולים",2
"ויתמוך",2
"שהתרגום",2
"שסכומים",2
"שבעדה",2
"שחסרי",2
"ועמוקים",2
"וקודים",2
"שביררתי",2
"סביה",2
"שתגישו",2
"למשולש",2
"גושים",2
"שמסוגלות",2
"זרמנו",2
"החברתייםבן",2
"מתערבות",2
"בתתנושאים",2
"מדברם",2
"בישראלפנינה",2
"בקיעה",2
"שמסקנות",2
"יתנגש",2
"שיועצת",2
"שקרוןרכזת",2
"מתנסה",2
"שאבטחה",1
"כשזרקו",1
"לוהטות",1
"שלנה",1
"בתורשה",1
"יחבור",1
"החמקנים",1
"והשלבים",1
"בהדפסת",1
"ויסדר",1
"לילדיםאביבית",1
"גרינשפןקצין",1
"אולהיזקק",1
"גוריור",1
"טוניימיאמי",1
"מאוכסנות",1
"שהממד",1
"מגימה",1
"הועמדתי",1
"וההונאה",1
"התלמדים",1
"עותבימנהלת",1
"לפחיות",1
"מסנדל",1
"מביעות",1
"הנהוני",1
"ותמחר",1
"יפעתמח",1
"מהפידבק",1
"השרידים",1
"מהבינוניות",1
"ויכובד",1
"כשהחנות",1
"כספיסולל",1
"ושהתלמידים",1
"ותמשוך",1
"שכשהטיסה",1
"נטחנו",1
"למפקחי",1
"משוועת",1
"בתיהמשפטמורן",1
"אתפטר",1
"עדסראש",1
"שיעתרו",1
"המשפטיםשבתי",1
"והחלופה",1
"פניםשמרית",1
"לעזרתה",1
"שהטריחו",1
"שהאידיאולוגיה",1
"פוסלות",1
"כשחרשו",1
"גוריוןדר",1
"מפרופיילינג",1
"ואזוריותזהבה",1
"שריפתו",1
"הדגיםשלו",1
"לנשיות",1
"פורתאקולוג",1
"וינראובצוות",1
"והניסוחים",1
"אלהיועצת",1
"נינשא",1
"כשיחזור",1
"שבעיסאוויה",1
"שלבחירות",1
"גינאויור",1
"חירשאילם",1
"נותרתי",1
"ולהסתבך",1
"האורתודוכסית",1
"בערביתרן",1
"לסילוף",1
"מהוספה",1
"והכמותי",1
"כשחדר",1
"מתרופות",1
"כפוגעניות",1
"שליסללשכת",1
"הנופשונים",1
"בזקנתנו",1
"האידיוט",1
"ישראלפרלי",1
"הלאתקציביות",1
"ומהיתר",1
"והפעילים",1
"הראשיתדר",1
"ומטיחים",1
"אסיע",1
"ישראלחבר",1
"ועודנה",1
"שגינה",1
"שיסוי",1
"מנחילה",1
"בעייה",1
"המשפטיםקרן",1
"אזןארגון",1
"שטבוןמאיר",1
"ומתוחם",1
"בורמזית",1
"הפניםממשלתי",1
"הסחיר",1
"נקנו",1
"משריריך",1
"התנגן",1
"ובנבנישתי",1
"טאלנט",1
"פוקעים",1
"שתיללריסה",1
"ושיקפה",1
"השיאנית",1
"במקורי",1
"הדרדר",1
"בפרטיים",1
"בכמו",1
"והתפוצותשי",1
"ומשכנעים",1
"שסוגיה",1
"אברהםמרכזת",1
"מסקירות",1
"והישראלי",1
"צבימנכל",1
"האזרחגיל",1
"דווקאי",1
"מהמחזיקים",1
"מדלגיטימציה",1
"לדליקות",1
"המאכעריםאני",1
"למדוני",1
"דרוריחבר",1
"וכשחשפו",1
"בקלאסיקות",1
"בליטידגןהדרכת",1
"שחשפתי",1
"הארציזאב",1
"הווארדסוזן",1
"בטריפוליטאית",1
"מתרפסים",1
"שמגודל",1
"שבקרינה",1
"יעקובסיור",1
"לשודדים",1
"שתולים",1
"ולהתקפי",1
"כמחנכת",1
"קרטןעוד",1
"שתוצאתה",1
"ארציגיא",1
"אנמצא",1
"כשהחומרים",1
"בפינגפונג",1
"סקטורליים",1
"התאוששנו",1
"והתפוקות",1
"וגיאוגרפיים",1
"ושהציבור",1
"איב",1
"הטבעצבי",1
"כשגופים",1
"שגבולותיו",1
"נדלניסטים",1
"והסובסידיה",1
"והמשכיות",1
"צחקוקים",1
"שהמועסק",1
"שהבעוד",1
"שנסיעת",1
"ליישומים",1
"מירויור",1
"תגבשו",1
"טייבהריאב",1
"מככל",1
"בסוכר",1
"ומנופים",1
"לדיפלומטים",1
"המלשבים",1
"מנדלמייסדת",1
"מתיחת",1
"סירבנו",1
"כראשון",1
"כדורסלעופר",1
"קהילתיברברה",1
"המטומטם",1
"שמופתע",1
"תתברך",1
"מלכנו",1
"שטכנאים",1
"מכמ",1
"עוליםיאיר",1
"הבריאותגילה",1
"כוורת",1
"ששויי",1
"התכופים",1
"מחסנאיות",1
"מכפיפה",1
"שהאחדה",1
"לגרירת",1
"ובבניין",1
"שבחודשיים",1
"שמנגן",1
"להחילן",1
"בורלאמהנדסת",1
"מגבעות",1
"חשוכה",1
"שמעיז",1
"הממאירות",1
"הלוויות",1
"טובמנכל",1
"חושת",1
"היהודיתיעקב",1
"שתפריד",1
"מישורדובר",1
"גזיים",1
"הדמוגראפי",1
"ומקופת",1
"מימשתם",1
"מנטאליות",1
"משימתם",1
"רונןסטודנט",1
"שבהסתדרות",1
"העלייהדב",1
"שגיטה",1
"הדניס",1
"הנהי",1
"בעסקיהם",1
"כלשכות",1
"כשהמשימה",1
"החולם",1
"והתנדבותיות",1
"קיזזתי",1
"שהדחקתי",1
"ובהלכה",1
"תתיגילאים",1
"שהמיליארדים",1
"למרמרה",1
"בביתן",1
"מתייתרים",1
"הממשלהאופיר",1
"דיאמנטמורה",1
"שצומחים",1
"ובנוכחותה",1
"כשידעתי",1
"אחויב",1
"ומוערכת",1
"כגודוקה",1
"הסטודנטיםעידן",1
"שחלופה",1
"לבורא",1
"והמתודולוגיה",1
"שתרדי",1
"המקודדות",1
"אלהכל",1
"סוויטות",1
"שקלאר",1
"אגמוןלשכה",1
"ולאמונתו",1
"שהפשע",1
"ביגור",1
"מפרשיות",1
"ומתשדירי",1
"וברחוב",1
"גבינת",1
"ששוןקרן",1
"שכשמישהי",1
"ועתרו",1
"שהזהיר",1
"להסתווג",1
"הנסיכה",1
"הגירעוני",1
"סרין",1
"ורזרבה",1
"מהתורות",1
"לאחזור",1
"מתעמקים",1
"ברוקהלשכה",1
"שהפלייר",1
"מפירמידאליות",1
"ומכולם",1
"קורןאגף",1
"כשהמזונות",1
"חזקייההתאחדות",1
"ונלחץ",1
"סחרחורת",1
"ביובש",1
"ספקולציה",1
"דובאי",1
"הרכושיים",1
"רתן",1
"לסיבק",1
"הפניםעלוה",1
"דרורמנכלית",1
"התבשלה",1
"ותצבור",1
"רוזןמוקד",1
"והתעסוקהנתן",1
"שייפח",1
"דוגמניות",1
"הנוטריונים",1
"חןמגמה",1
"ורבנרראש",1
"הפרוצדורליים",1
"פחונים",1
"והעצירה",1
"מרוןסגנית",1
"מידדנציגת",1
"שאבתם",1
"שתרמתי",1
"לויבעל",1
"למעקה",1
"בראוןיור",1
"קבצנים",1
"גוטליבחברת",1
"שקהיר",1
"באקסל",1
"מקוראים",1
"בברזיליה",1
"שחרמש",1
"אובק",1
"דוווי",1
"הלפריןיזם",1
"שמורדים",1
"המדינהבני",1
"המסיםדוד",1
"דמעותיה",1
"הנפרס",1
"כשהייעוץ",1
"טבעוןחתאם",1
"מהצפוי",1
"ואשיבך",1
"תנמקו",1
"מתגמשים",1
"הבנקיםפרלה",1
"אאיד",1
"שנבחנת",1
"שרווח",1
"דברהבנקים",1
"תטיב",1
"תורנו",1
"ליפ",1
"השובתים",1
"בסנהדרין",1
"הנתגז",1
"אימגינג",1
"ברמצווהצבי",1
"קונספטים",1
"הגבוליוגב",1
"שתטעו",1
"שכשרואים",1
"כשזהו",1
"כשהמס",1
"שעליאן",1
"והנאום",1
"שהביעה",1
"כלכלייםאוריין",1
"פוליטיססגנית",1
"בנלוות",1
"וההוגנות",1
"המפתיעה",1
"וולפלדבעלים",1
"מירילשוויליועד",1
"בטיפולנו",1
"מורהיי",1
"דרישתנו",1
"שהיוצרים",1
"ובזוי",1
"עוכבה",1
"קדמיים",1
"לדהלגיטימציה",1
"ואולטרהסאונד",1
"שמלינים",1
"בוחרינו",1
"שהקווים",1
"טלמורעוזר",1
"לקליפורניה",1
"רישומיו",1
"המקומישלומי",1
"בקומונה",1
"קונגלומרטים",1
"קבריולט",1
"הפושרת",1
"יירגע",1
"כשתהליך",1
"שהמדרכות",1
"ונורמליות",1
"גלאוןרען",1
"זהכלי",1
"בלוםהתאחדות",1
"אלקטרונייםרותי",1
"שהקשבנו",1
"מנוקבים",1
"מאיסוף",1
"כשבהחלטה",1
"לוטןמדענית",1
"לפרחי",1
"שממדרים",1
"וממחיש",1
"אקרלינגמזכלית",1
"ונרגילות",1
"אלהאותו",1
"כיסויי",1
"מאחלות",1
"מוערות",1
"פרקציות",1
"שהמניעים",1
"תבונתך",1
"יעודיות",1
"נתבעת",1
"אגדמירי",1
"שהעונשים",1
"משוחח",1
"בישראליובל",1
"שהצמח",1
"הקוקיה",1
"הבריאותעמרם",1
"שלמלון",1
"המטעה",1
"ולסר",1
"דמעו",1
"מתגונן",1
"חופשיה",1
"ובגרורות",1
"קסיאלק",1
"מהמשרת",1
"כפרייםאביטל",1
"כשתגיעו",1
"ושדרוגים",1
"כשפרסו",1
"רשותה",1
"שהשולט",1
"שצרכת",1
"להחמרת",1
"ולפסוק",1
"שוניםגקי",1
"ומתועדפות",1
"כיהנתם",1
"תנתב",1
"והנפיקה",1
"הימןפעילה",1
"האוברדרפטים",1
"הדרר",1
"ובביטוחי",1
"הכואבים",1
"שאןרן",1
"לאוטומציהיורם",1
"מורועד",1
"שיאכלסו",1
"מרקי",1
"הורתו",1
"רשאות",1
"איטלי",1
"תקמאבשלום",1
"וכשנפגעים",1
"הכשלה",1
"מקרונות",1
"והמכוער",1
"הנקלטת",1
"גולדברגפונים",1
"שלומנהלת",1
"מהאדנים",1
"שהחוג",1
"מתפוררים",1
"פנדל",1
"שבתחמוני",1
"שהצומת",1
"מהלאל",1
"המוגרבי",1
"טעיתם",1
"ונשפטו",1
"לנגריועצת",1
"מופלת",1
"אתילן",1
"המיםשי",1
"לאקטיביים",1
"והנער",1
"גריאטרייםחגית",1
"והמאושר",1
"ביהדותה",1
"מסידרת",1
"מלבדי",1
"לפינויים",1
"התגייסותו",1
"מחבותו",1
"מסגר",1
"מבוך",1
"מהעידוד",1
"החברתייםמוריאל",1
"והמיםאיתן",1
"להוציאו",1
"המשפטיםענבל",1
"מאותמיליוני",1
"כרמיאלסופיה",1
"לייאש",1
"נוספיםחנן",1
"שואי",1
"אוזניו",1
"קלרסגנית",1
"ומצדיקות",1
"שביטוי",1
"בניבוי",1
"בפדרציות",1
"מגובשות",1
"באחות",1
"ולאקספלורציה",1
"הקלימטולוגיה",1
"פרוצים",1
"מהאישוויון",1
"כינונו",1
"בתאוצה",1
"עבאדייור",1
"עדיאל",1
"תצורה",1
"ושהתיקים",1
"אליאסרופא",1
"אובטחה",1
"לקוממיות",1
"כשנבקש",1
"הארץעופר",1
"ומהתודעה",1
"וירדנה",1
"ובסיעודיים",1
"שקיבוצים",1
"תרבותן",1
"יבואניםאמיר",1
"ואהבות",1
"נרניה",1
"איהרשעה",1
"שהציון",1
"למוציא",1
"לגניאולוגיה",1
"בנקל",1
"במועקה",1
"ליבלינגסגן",1
"בשכונותגיא",1
"מהאיזון",1
"הסלחנית",1
"אקטואלית",1
"תשכה",1
"ועוספייה",1
"גוריוןחנה",1
"וחיברה",1
"וששום",1
"בשרפ",1
"צהלתמר",1
"והסרסרות",1
"השתי",1
"וחני",1
"ויגדורציקמאמנת",1
"אספקלריה",1
"ולסופרות",1
"בגדעון",1
"יזרעאלאלעד",1
"בלקחים",1
"כשייאמרו",1
"ואןלירחנוך",1
"שהדליקה",1
"התיישרו",1
"אילתים",1
"ישראלצביקה",1
"מלשקר",1
"המשפטיםציפי",1
"איתכן",1
"ותרן",1
"ושהנער",1
"הקטטה",1
"אובליגו",1
"באלפיהם",1
"מקליטת",1
"רזיןמנהלת",1
"מניף",1
"החוץאילן",1
"שמתארחים",1
"ובכוונתי",1
"מסונף",1
"המקומיארנון",1
"צעטעלה",1
"גהיה",1
"קיסרי",1
"לשעברדרור",1
"מהחוץ",1
"הראשיות",1
"כשהראשון",1
"אלבזעובדת",1
"ונפזר",1
"נעקל",1
"שמפגשים",1
"הרמתימשרד",1
"לבביים",1
"הוצבעו",1
"ובקי",1
"עודעידו",1
"השותש",1
"מכומת",1
"הפלנו",1
"קושינים",1
"ולהתייצב",1
"וגיסין",1
"והפרטנרים",1
"תעוקות",1
"שררמנהל",1
"חוסראמון",1
"ויינשטייןהיועץ",1
"מורטם",1
"הקופאית",1
"תלים",1
"אישררה",1
"אנסתי",1
"שתילמנהל",1
"שתחכו",1
"שבמהותה",1
"דרבנתי",1
"לוגו",1
"האינדוקטרינציה",1
"בבהלה",1
"המעורר",1
"בפחונים",1
"ולסיסרא",1
"נחשוליםענת",1
"פניםנורית",1
"ולעלייה",1
"והלאמפוקחים",1
"שמנוסה",1
"רוזנווקסיור",1
"בנטן",1
"משעון",1
"היערכותית",1
"שפותחות",1
"שהסכר",1
"פיסמןראש",1
"שבמתכונת",1
"שחברותיהן",1
"תצבע",1
"שנכשלים",1
"פרבריועצת",1
"ובעוולה",1
"חמודים",1
"קיבוצם",1
"בלתירגילות",1
"הרשינו",1
"הושפעו",1
"האריתמטיים",1
"בראשר",1
"הלאיודעתכמה",1
"שהאלגוריה",1
"הכלכלהאברהם",1
"והמיםגדעון",1
"קלגמןמנהלת",1
"שהסתכלות",1
"תחשיבי",1
"ומועצותחוסין",1
"מגיהינום",1
"מחובקים",1
"להפיצו",1
"הביטחוןנידאל",1
"ממקנה",1
"מוגמרות",1
"שנשיב",1
"תלאביבעדי",1
"ערערהחאולה",1
"לכפל",1
"ערמשכן",1
"גרסיור",1
